id_localizacao,rua,numero,bairro,cidade,estado,pais
1132,Hawkins Centers,757,burgh,Lake Gabrielchester,Kansas,Fiji
1133,Hernandez Mission,17,port,West Lisabury,Wisconsin,British Indian Ocean Territory (Chagos Archipelago)
1134,Anne Falls,555,chester,Oscarberg,Wyoming,Ghana
1135,Simmons Overpass,398,burgh,Lake Rachelport,Nevada,Moldova
1136,Jensen Mountains,982,borough,West Ricardoport,Massachusetts,Guatemala
1137,Nguyen Heights,804,view,West Jamie,Ohio,United States Minor Outlying Islands
1138,Anne Dale,493,ville,North Richardborough,Nevada,Barbados
1139,William Islands,768,town,Port Kimberlymouth,New Hampshire,Northern Mariana Islands
1140,Spencer Common,583,furt,Brucebury,Connecticut,Saint Lucia
1141,Ayala River,392,port,Youngton,Texas,Macao
1142,Xavier Pines,944,land,West Stevenberg,Wyoming,Faroe Islands
1143,Mitchell Trace,41,shire,Port Betty,Indiana,United States of America
1144,Daniel Fort,714,ton,Cookside,Texas,Cape Verde
1145,Cox Flats,617,haven,Wolfeton,Oklahoma,Armenia
1146,Rodriguez Islands,801,borough,Jenkinsmouth,Indiana,Trinidad and Tobago
1147,Martinez Run,431,ton,East Kimberly,Florida,Philippines
1148,Kelly Tunnel,957,stad,Port Cynthiaborough,Utah,Cote d'Ivoire
1149,Ashley Rapid,186,mouth,Marieside,Colorado,Cook Islands
1150,Howard Summit,265,ville,Jonathanmouth,South Dakota,Greece
1151,Rodriguez Drive,547,view,South Edward,Tennessee,Dominica
1152,Harrington Throughway,686,mouth,Frenchmouth,Nevada,Lesotho
1153,Kaitlyn Summit,408,port,Lake Kathleenstad,Wisconsin,Australia
1154,Davis Squares,394,town,Olsonchester,Montana,Costa Rica
1155,Kathryn Mountains,587,furt,Carlaberg,Alabama,Anguilla
1156,Huang Spur,238,town,Brianaport,Kansas,Pitcairn Islands
1157,Jacob Prairie,326,shire,West Ryan,Wyoming,New Zealand
1158,Carpenter Ranch,538,stad,Andreaborough,Texas,Slovenia
1159,Danielle Trail,275,stad,North Andrew,Nebraska,Solomon Islands
1160,Edwards Spurs,867,fort,Stevenburgh,Louisiana,Samoa
1161,Danny Expressway,474,burgh,Mooreshire,Idaho,Syrian Arab Republic
1162,David Mall,811,ton,Lewisburgh,Vermont,Cayman Islands
1163,Kent Brooks,105,port,West Marissamouth,Tennessee,Saint Barthelemy
1164,Angela Village,927,ton,Collinsfort,Wyoming,Saint Helena
1165,Judy Freeway,1000,berg,Hayleyhaven,Alaska,Jersey
1166,Stacy Fall,244,burgh,Lisaborough,Massachusetts,Georgia
1167,Sara Court,389,view,Lake Amanda,Kentucky,Somalia
1168,Nicholas Motorway,796,berg,Thompsonview,Georgia,Afghanistan
1169,Courtney Dam,70,side,East Shelleymouth,Kentucky,Togo
1170,Nichole Crossing,309,town,Lopeztown,New Hampshire,Vietnam
1171,Hannah Lodge,776,ville,Huntport,North Carolina,Sao Tome and Principe
1172,Michelle Brooks,199,borough,New Ashley,Hawaii,Guadeloupe
1173,Brown Lodge,458,burgh,South Sean,Nevada,Latvia
1174,Osborne Cove,236,fort,Port Janetmouth,Tennessee,Jordan
1175,Hubbard Skyway,390,view,New Matthewport,Arkansas,Belgium
1176,Kimberly Islands,496,view,South Russell,Washington,Israel
1177,Jose Estate,122,town,New Davidberg,West Virginia,Saint Lucia
1178,Tyler Coves,434,stad,Robertsstad,Texas,Eritrea
1179,Kennedy Springs,581,stad,Perezside,Rhode Island,Italy
1180,Frank Light,849,mouth,East Amber,West Virginia,Iran
1181,Alexander Locks,90,view,Owensberg,South Carolina,Argentina
1182,Keith Wall,15,ton,West Davidville,Pennsylvania,French Southern Territories
1183,Mitchell Islands,317,side,Perezberg,California,Lithuania
1184,Mason Union,172,ville,East Heather,Pennsylvania,Bangladesh
1185,Marquez Divide,939,port,North Scottstad,Delaware,Burkina Faso
1186,Pope Landing,207,chester,Lake Kayla,Pennsylvania,Falkland Islands (Malvinas)
1187,Anderson Trace,912,bury,Arthurshire,Alaska,Guadeloupe
1188,Valerie Views,356,furt,New Janet,North Dakota,Guinea
1189,Michael Ridges,882,chester,East Jonathonburgh,Mississippi,Croatia
1190,Edward Stream,19,mouth,Port Jeffrey,Arkansas,Falkland Islands (Malvinas)
1191,Larry Lights,390,furt,Jamesburgh,Vermont,Svalbard & Jan Mayen Islands
1192,Shelia Mount,448,fort,Ericstad,Idaho,Pakistan
1193,Nguyen Shoal,558,mouth,Thompsonview,Tennessee,Cambodia
1194,Donald Cliff,712,mouth,Dominicchester,Massachusetts,Mauritius
1195,Salazar Lakes,34,ville,Houstonhaven,Pennsylvania,Venezuela
1196,Brandon Garden,121,haven,Stephenmouth,Maine,Korea
1197,Madison Tunnel,552,view,Christopherburgh,South Carolina,Slovenia
1198,Brandon Rapids,417,fort,West Jenniferchester,Colorado,Cayman Islands
1199,Sara Drives,556,chester,Davidfurt,New Mexico,Turkmenistan
1200,April Mill,992,side,New Kelly,Washington,Senegal
1201,Andrea Rue,861,view,North Martin,Arizona,Senegal
1202,Ryan Parkway,618,shire,Martinland,Colorado,Bahrain
1203,James Loaf,172,mouth,Tuckerville,South Carolina,Seychelles
1204,Harrison Extensions,397,furt,Lake Reneetown,Georgia,Nigeria
1205,Laura Inlet,664,shire,West Heather,New Hampshire,Kenya
1206,Heather Turnpike,722,shire,West Savannahborough,New York,Faroe Islands
1207,Bautista Path,336,bury,Lake Kendra,Nebraska,Isle of Man
1208,John Trafficway,147,berg,Port Amy,Rhode Island,Turks and Caicos Islands
1209,Zavala Extension,527,town,West Natalie,Wisconsin,Grenada
1210,Marilyn Track,834,ville,South Stefaniebury,Kentucky,Thailand
1211,Daniel Motorway,248,berg,Rayfort,Wyoming,Czech Republic
1212,Billy Inlet,754,bury,Shelleybury,Maryland,Latvia
1213,Jonathan Loaf,187,borough,Houstonchester,Colorado,Kazakhstan
1214,Khan Hill,635,view,New Joshua,Oklahoma,South Georgia and the South Sandwich Islands
1215,Michael Court,764,haven,Rochaberg,New Hampshire,Uganda
1216,Brenda Garden,697,shire,West Erin,Nebraska,Bouvet Island (Bouvetoya)
1217,Sonya Harbors,704,ton,Collinsstad,Ohio,Kuwait
1218,Jason Wall,695,ville,Weaverton,Utah,Korea
1219,Melanie Pike,536,ville,Scottberg,Illinois,French Polynesia
1220,Guzman Knoll,155,shire,Johnsonburgh,Wyoming,Croatia
1221,Walsh Brooks,577,town,Duanemouth,Tennessee,Cocos (Keeling) Islands
1222,Mayo Fords,495,side,Port Kevin,Oklahoma,Eritrea
1223,Robert Ville,852,shire,Robinsonshire,Arkansas,Morocco
1224,Miller Glen,562,bury,Philliptown,Oregon,Tuvalu
1225,Mike Shoals,215,view,Carlsonhaven,Vermont,Suriname
1226,Jennifer Knolls,622,shire,Ellenmouth,Nevada,Norway
1227,Morris Coves,344,ville,Howardtown,Washington,Egypt
1228,Fernandez Green,949,chester,Port Wendy,Kansas,Tonga
1229,Patricia Burg,261,borough,Flynnbury,Ohio,Congo
1230,Kari Square,430,ville,West Stephanie,Texas,Guadeloupe
1231,Hopkins Shore,313,ville,North Amy,Maryland,Egypt
1232,Palmer Forks,18,port,South Robertburgh,New Jersey,Latvia
1233,Salas Lights,281,furt,Port James,Illinois,Bangladesh
1234,John Underpass,738,haven,Wilkinschester,Louisiana,French Southern Territories
1235,Cassandra Path,90,chester,Jasonside,Maryland,Portugal
1236,George Freeway,303,shire,Higginsfurt,Minnesota,Paraguay
1237,Cooper Stream,981,side,Loganmouth,Idaho,Malta
1238,Roberts Drives,234,mouth,Erinfurt,Louisiana,Wallis and Futuna
1239,Adams Mills,112,ville,East Gina,Georgia,Ghana
1240,Jennifer Ports,206,town,East Annton,Arizona,United Arab Emirates
1241,Andrew Mount,145,stad,Nguyentown,Texas,Gambia
1242,Alicia Locks,169,haven,Jameston,New Hampshire,Bolivia
1243,Graham Brooks,646,haven,North Joshuabury,Iowa,Ghana
1244,Jacob Springs,993,view,Millerberg,Alaska,Brunei Darussalam
1245,Whitehead Ford,957,town,Port Christopherville,Maryland,Vanuatu
1246,Kaiser Parks,112,mouth,Kathrynside,North Carolina,Swaziland
1247,Jason Ridge,394,berg,Larryhaven,West Virginia,Switzerland
1248,Jennings Spurs,54,town,South Lisa,South Dakota,Costa Rica
1249,Stark Way,565,furt,Dayville,Iowa,Oman
1250,Derrick Inlet,953,burgh,Kristyport,Delaware,Niger
1251,York Lane,324,mouth,Port Nancy,Michigan,Switzerland
1252,Keith Squares,822,view,Stephenstad,Minnesota,Vietnam
1253,William Park,755,land,North Cherylfurt,Oklahoma,Italy
1254,Lee Key,61,chester,Conleyfort,Louisiana,Indonesia
1255,Roberts Ridge,735,haven,Fergusonshire,North Carolina,Dominican Republic
1256,Justin Crossing,902,ton,Murillofort,Arizona,Central African Republic
1257,Madeline Plain,695,mouth,West James,Wisconsin,Mauritius
1258,Olson Point,837,fort,Amyville,Ohio,Qatar
1259,Anna Hill,959,view,New Michael,New Jersey,Honduras
1260,Lewis Point,980,town,Stevenborough,Virginia,Austria
1261,Mcbride Fork,901,port,Andersonshire,New York,Canada
1262,Brian Green,982,side,Port Michaelfort,West Virginia,Brunei Darussalam
1263,April Burg,779,furt,West Jerrystad,Alaska,United Kingdom
1264,Erika Underpass,126,ton,New Janice,Kentucky,Iran
1265,James Lights,578,burgh,Lynnmouth,South Dakota,Mongolia
1266,Kelly Run,653,mouth,Danielchester,New Mexico,Trinidad and Tobago
1267,Jones Junctions,961,mouth,West Justin,Illinois,Paraguay
1268,Phelps Ridge,138,fort,North Brian,Hawaii,Sierra Leone
1269,Dustin Highway,883,town,New John,Tennessee,Suriname
1270,Williams Rue,772,bury,Lewisland,Maryland,Jamaica
1271,Campbell Trail,448,view,Greermouth,New York,Mauritania
1272,Paul Common,471,berg,New Frederick,Wyoming,Saint Vincent and the Grenadines
1273,Henderson Junctions,20,side,Alexanderfort,North Carolina,Mali
1274,Hughes Views,631,port,Lake Vincentshire,Nevada,Solomon Islands
1275,Julie Wells,219,stad,Robertton,South Carolina,Cote d'Ivoire
1276,Frank Ford,309,mouth,Newmanstad,Kentucky,Tanzania
1277,Kristen River,857,furt,Hartton,Oregon,Dominican Republic
1278,Nathan View,297,bury,West Joel,Kentucky,Morocco
1279,Ballard Parks,458,borough,Michellemouth,Utah,Comoros
1280,Teresa Forks,954,mouth,West Seth,Oklahoma,Portugal
1281,Cook Landing,958,burgh,East Jeremy,Colorado,Canada
1282,Mike Trail,616,port,New Jennifer,Illinois,Turkey
1283,Beasley Rapid,767,side,Adrianfurt,Louisiana,Tokelau
1284,Villa Path,257,ville,Harringtonburgh,Louisiana,Trinidad and Tobago
1285,Christian Station,653,stad,Justinton,Missouri,Tonga
1286,Frazier Corner,35,mouth,South Scott,Colorado,Kenya
1287,William Drives,226,burgh,Farrellmouth,Alaska,Brunei Darussalam
1288,Ryan Turnpike,246,fort,Christopherton,Hawaii,Jersey
1289,Jason Circle,408,berg,Leblancmouth,North Dakota,India
1290,Elizabeth Trail,620,port,South Carrieberg,New Jersey,Zambia
1291,Brooks Plain,357,shire,Port John,Pennsylvania,Heard Island and McDonald Islands
1292,Hughes Street,760,furt,West Suzanne,New Mexico,Luxembourg
1293,Allison Stravenue,204,stad,Pearsonport,Wyoming,Fiji
1294,Campbell Forge,503,view,Lake Darryl,Texas,Uganda
1295,Rachel Locks,311,town,West Lindaside,Oregon,Iceland
1296,James Light,170,shire,Port Dawn,South Carolina,Libyan Arab Jamahiriya
1297,Kenneth Island,980,ton,Traceytown,California,South Georgia and the South Sandwich Islands
1298,Leslie Hill,537,borough,Robertfort,Iowa,Cameroon
1299,Lauren Via,483,town,Jenniferland,Connecticut,Georgia
1300,Ray Underpass,253,fort,South Lindashire,Minnesota,Botswana
1301,Gregory Tunnel,510,port,Perkinsport,Minnesota,Jordan
1302,Andrea Spur,696,shire,Sarahland,Wyoming,Grenada
1303,Jennifer Glen,880,burgh,South James,Florida,Czech Republic
1304,Mccoy Mews,613,chester,Tammyhaven,Arizona,Mongolia
1305,Samantha Locks,249,land,North Sierraland,Iowa,Guyana
1306,Vanessa Turnpike,995,berg,Jamesfurt,Louisiana,Netherlands Antilles
1307,Nicole Spur,155,berg,Rhondafurt,New York,Moldova
1308,Rodriguez Island,232,shire,Samanthaborough,Michigan,Nigeria
1309,Lori Flats,293,borough,Port Laurastad,New Mexico,Montserrat
1310,Andrew Route,54,burgh,Mcdonaldtown,Alaska,Iran
1311,Lee Coves,791,mouth,Sandraside,Utah,Cape Verde
1312,George Coves,474,view,Oliverhaven,New Mexico,Gambia
1313,Joshua Wall,515,town,Margaretborough,Tennessee,Norway
1314,Tanner Haven,270,side,North Jessicaborough,Arizona,Benin
1315,Francis Station,930,town,Stephenview,Utah,Netherlands Antilles
1316,Baker Ferry,329,chester,Port Courtney,New York,Congo
1317,Jessica Station,190,haven,Carlaburgh,Pennsylvania,Botswana
1318,Phillip Orchard,107,shire,Hudsonmouth,Oregon,Bouvet Island (Bouvetoya)
1319,Cathy Track,935,haven,Youngmouth,Nevada,Comoros
1320,John Heights,634,haven,Mendozashire,Missouri,Djibouti
1321,Rachel Streets,258,ville,East Amanda,Washington,Luxembourg
1322,Emma Ferry,218,shire,North Jesusview,Maryland,Estonia
1323,Jennifer Heights,91,port,Eatonton,Illinois,Guatemala
1324,Johnson Hills,536,port,Sanchezchester,Arkansas,United Arab Emirates
1325,Kenneth Orchard,381,shire,North Marymouth,Oklahoma,Guyana
1326,Zavala Mountains,515,ton,South Troyberg,Kentucky,Western Sahara
1327,May Shores,63,haven,South Suzanne,New Hampshire,Albania
1328,Rodriguez Highway,274,chester,North Steven,Maine,Djibouti
1329,Rogers Mountain,738,haven,New Adamberg,Mississippi,Azerbaijan
1330,Bradshaw Heights,679,mouth,Lake John,Vermont,Indonesia
1331,Kathleen Grove,628,fort,South Brooke,New Mexico,Botswana
1332,Lori Estate,479,town,Mooreland,Michigan,Christmas Island
1333,Newman Square,207,ville,Ramosberg,Louisiana,Bangladesh
1334,Le Park,900,burgh,Debbiefurt,Connecticut,Congo
1335,Christina Union,374,ton,East Elizabethstad,North Dakota,British Virgin Islands
1336,Christopher Estates,219,chester,Lake Olivia,Indiana,Mayotte
1337,Holmes Center,945,borough,East James,South Carolina,Switzerland
1338,Petty Lodge,287,haven,Port Ricky,Oklahoma,Cuba
1339,Taylor Station,833,fort,West Garystad,Kentucky,Indonesia
1340,Brian Loaf,401,mouth,Kendramouth,Maine,Ethiopia
1341,Hamilton Union,817,fort,Hartstad,Wisconsin,United States Minor Outlying Islands
1342,Allison Plains,222,port,Carpentertown,Michigan,Cambodia
1343,Lawrence Squares,771,town,Melissaville,Nebraska,Guam
1344,Morgan Keys,419,bury,North Raymondstad,Wyoming,Northern Mariana Islands
1345,Marilyn Drive,730,fort,Lake Tina,Oregon,Slovenia
1346,Robinson Trail,67,port,South Sarah,Wyoming,Maldives
1347,Peterson Ferry,428,chester,Susanstad,West Virginia,Angola
1348,Kelly Burgs,21,furt,Taylormouth,Alaska,Seychelles
1349,Bennett Drives,488,haven,North David,Oregon,Saint Kitts and Nevis
1350,Patricia Fall,434,ville,Alyssaville,Ohio,Cambodia
1351,Sarah Tunnel,526,ton,Sloanhaven,Virginia,Pitcairn Islands
1352,Crystal Pass,900,town,West Pamelaborough,South Dakota,China
1353,Mullins Place,261,ville,West Tyler,Missouri,South Africa
1354,Scott Roads,998,town,Christinamouth,Illinois,Hungary
1355,Jo Field,486,stad,Silvaville,Ohio,Bermuda
1356,Burns Trail,728,town,Ramirezmouth,New Mexico,Trinidad and Tobago
1357,Shea Fort,541,town,Lake Krista,Tennessee,Croatia
1358,Rhodes Plaza,652,chester,Jillberg,Utah,Norfolk Island
1359,Sandra Trafficway,998,ton,Jenniferburgh,California,Vietnam
1360,Brenda View,237,ton,Rogersborough,Pennsylvania,Holy See (Vatican City State)
1361,Victoria Village,801,chester,Debraborough,Nebraska,Lithuania
1362,Blackwell Branch,511,fort,East Danielstad,Nebraska,Senegal
1363,Bridget View,64,view,Williamsview,Alaska,Belize
1364,Ross Inlet,257,chester,West Stacey,Arkansas,Maldives
1365,Kerry Spur,478,mouth,Courtneyshire,Kansas,Ghana
1366,Brooks Corners,595,bury,Jonesmouth,Massachusetts,Kazakhstan
1367,Bautista Lane,417,burgh,Angelaside,Minnesota,Bosnia and Herzegovina
1368,Tyler Islands,660,berg,Chadtown,Idaho,Syrian Arab Republic
1369,Cook Burgs,110,borough,Samuelberg,Michigan,Sri Lanka
1370,Gutierrez Crossroad,790,berg,Port Maria,Delaware,South Africa
1371,Marcus Meadow,837,fort,East Thomasport,Georgia,Sri Lanka
1372,Young Viaduct,787,town,East Vincentland,Rhode Island,Indonesia
1373,Perez Summit,567,side,South Keith,Oklahoma,Mongolia
1374,Bates Throughway,350,town,West Sharonville,South Carolina,Vietnam
1375,Castillo Landing,712,side,East Danielchester,Maine,Faroe Islands
1376,Shah Lights,771,borough,Robertsonton,South Carolina,Heard Island and McDonald Islands
1377,Garcia Crossing,382,port,Port Robertborough,Delaware,Korea
1378,Rose Pike,74,burgh,Susanchester,Florida,Greece
1379,Nicholas Square,733,shire,East Sarah,Illinois,Barbados
1380,Julie Square,365,mouth,East Jack,New Mexico,Guinea
1381,Booth Pines,33,haven,East Jeanbury,Maryland,Rwanda
1382,Black Flats,60,side,Lewisfurt,Indiana,Macao
1383,Jimmy Hills,131,chester,Masseyburgh,Oklahoma,South Africa
1384,Shea Route,486,burgh,North Allisontown,Minnesota,Madagascar
1385,Bradshaw Rue,96,ton,West Amandaside,Washington,Cote d'Ivoire
1386,Scott Key,260,view,Michaelchester,South Carolina,Macao
1387,Mcmahon Knolls,951,shire,East Austin,South Carolina,Greece
1388,Crawford Inlet,458,chester,New Michellefurt,Rhode Island,Martinique
1389,Diaz Oval,184,mouth,North Lindaburgh,Delaware,Montserrat
1390,Rosario Branch,423,bury,Amytown,New Hampshire,Benin
1391,Ryan Lock,102,town,Deannachester,New Hampshire,Oman
1392,Hurst Islands,447,furt,Georgeville,Pennsylvania,Slovenia
1393,Barber Squares,984,mouth,Huangmouth,Delaware,Timor-Leste
1394,Tiffany Mount,772,mouth,West Nancy,Wyoming,Niger
1395,Andrea Shoals,127,bury,Philipchester,Utah,Montserrat
1396,Austin Center,160,ville,Evansville,Wyoming,Gambia
1397,Perez Mission,559,view,East Anthony,Wyoming,China
1398,Shannon Stravenue,682,ton,New Melissafurt,Arizona,Myanmar
1399,Phillips Roads,122,shire,South Andrewport,Tennessee,Romania
1400,Ryan Fort,46,shire,New Earl,Arizona,American Samoa
1401,Juan Stravenue,108,burgh,Lake Christopherfort,Nebraska,Afghanistan
1402,Salinas Causeway,926,port,West Jasonshire,New York,Zambia
1403,Eric Green,325,berg,Lake James,Louisiana,Mauritania
1404,Rodriguez Gateway,597,borough,East Denisemouth,South Carolina,Belgium
1405,Allen Dam,157,side,Lake Richard,New Jersey,Thailand
1406,Lisa Mission,149,bury,Hugheschester,Utah,Haiti
1407,Taylor Well,727,ville,East Brittanyport,Mississippi,Antarctica (the territory South of 60 deg S)
1408,Barnes Trail,303,haven,East Ericview,New Jersey,United Arab Emirates
1409,Sanford Ville,722,town,South Davidborough,West Virginia,Lao People's Democratic Republic
1410,Heidi Trail,300,chester,South Matthew,Maryland,Puerto Rico
1411,Clarke Mews,219,berg,New Danielfurt,Colorado,Bulgaria
1412,Osborn Route,46,ton,West Daniellebury,Oregon,Turks and Caicos Islands
1413,Billy Road,707,land,Baileyhaven,Michigan,Venezuela
1414,Tanner Groves,419,town,East Debra,South Dakota,Reunion
1415,Valentine Port,739,land,Timothymouth,Louisiana,Malta
1416,Beth Falls,787,side,Kingport,Maine,Armenia
1417,Jackson Radial,52,fort,South Frank,Pennsylvania,Madagascar
1418,Douglas Tunnel,120,fort,Johnsonchester,South Carolina,Netherlands
1419,Simon Via,100,ton,Spenceberg,Wisconsin,Cambodia
1420,Mendoza Parkways,477,fort,Lake Trevorburgh,Louisiana,Tokelau
1421,Ian Canyon,184,mouth,Bakerbury,California,Indonesia
1422,Gordon Island,924,berg,New Jasonburgh,Massachusetts,Malta
1423,Marcus Junctions,626,chester,Dudleyville,Virginia,New Zealand
1424,Michael Roads,423,haven,Port Kenneth,Hawaii,British Virgin Islands
1425,Turner Plaza,257,mouth,North Luis,Arizona,Paraguay
1426,Wendy Highway,21,mouth,Amandachester,Nebraska,Bolivia
1427,Wong Gardens,935,bury,Meganville,Maryland,Colombia
1428,Thomas Divide,612,mouth,Anthonyview,Oregon,Dominican Republic
1429,Clark Gardens,157,fort,West Aliciaview,Idaho,Namibia
1430,Randolph Glen,585,bury,Lake Sarahchester,Washington,Belarus
1431,Williams Cove,433,haven,West Richardtown,Colorado,Turkey
1432,Isaac Centers,174,fort,Wilsonborough,Tennessee,Qatar
1433,Diana Row,493,berg,South Marissaborough,Missouri,Holy See (Vatican City State)
1434,Thomas Fork,796,chester,Stacyton,Oklahoma,Mozambique
1435,Gordon Pines,137,side,Lake Kevin,Alabama,United States Minor Outlying Islands
1436,Lance Run,104,ville,Lake Rogerhaven,Minnesota,Palau
1437,Velazquez Court,810,view,New Amandafurt,Colorado,Cayman Islands
1438,Allen Flats,180,stad,Roberthaven,Missouri,Ukraine
1439,Ronald Expressway,760,port,New Ashleyshire,California,Malaysia
1440,Travis Fork,209,ville,Jenniferland,Texas,Austria
1441,Julie Ports,943,fort,New Cathyburgh,New Hampshire,Brunei Darussalam
1442,Morales Walks,381,port,Davidton,Alaska,Lesotho
1443,Anna Ridges,212,chester,Tanyaside,Ohio,Christmas Island
1444,David Loop,276,furt,South Coreymouth,Mississippi,Congo
1445,Powers Passage,26,mouth,Petersonport,Wyoming,United States of America
1446,Phillips Shoal,632,borough,Lopezborough,Oklahoma,Togo
1447,Daniel Junctions,158,furt,Henrychester,Alabama,Trinidad and Tobago
1448,Sabrina Loop,134,ton,North Brianna,Kentucky,United Kingdom
1449,James Lakes,651,view,Lake Mark,Oregon,Guinea
1450,Blake Bypass,659,mouth,Grahamton,Kansas,Gabon
1451,Jones Stream,966,side,North Eduardohaven,New Jersey,Jordan
1452,Jason Courts,695,stad,West Samuel,Vermont,Italy
1453,Melissa Haven,67,bury,South Tracyport,West Virginia,Saint Barthelemy
1454,Hamilton Terrace,131,shire,Davidfurt,Kentucky,Yemen
1455,Stephen Cliffs,545,haven,Wesleyfurt,Vermont,Ecuador
1456,Jackson Circles,159,side,North Kathryn,Georgia,New Zealand
1457,Shannon Unions,497,chester,Sosabury,New Mexico,Rwanda
1458,Miller Path,607,shire,Amystad,Minnesota,Lebanon
1459,Buck Skyway,388,bury,New Markmouth,South Dakota,Honduras
1460,Cobb Plaza,164,berg,New Shannon,Florida,Monaco
1461,Nicholas Neck,865,furt,Brianside,South Carolina,Guyana
1462,James Skyway,773,haven,East Gregory,Oklahoma,Mexico
1463,Walter Motorway,666,burgh,East Michaelville,Pennsylvania,Isle of Man
1464,Brown Points,614,furt,Hardytown,Minnesota,Palestinian Territory
1465,Miller Point,1000,mouth,Jeremystad,Nebraska,Egypt
1466,Black Plains,760,burgh,Meganborough,South Dakota,Mauritius
1467,Jonathan Extension,195,stad,Kimton,Nebraska,Antigua and Barbuda
1468,Henderson Oval,826,port,South James,North Carolina,Djibouti
1469,Jack Brooks,992,haven,Wrightstad,Wyoming,Nepal
1470,Jacob Road,50,berg,Haynesville,South Carolina,Chile
1471,Levine Stream,419,ville,Kevinborough,Maryland,Jersey
1472,Peters Cliffs,449,furt,South Christopherhaven,Wisconsin,Botswana
1473,Austin Centers,630,haven,Weaverhaven,Delaware,New Zealand
1474,Jessica Views,37,shire,Gomeztown,Connecticut,Togo
1475,Chad Mountain,355,berg,New Crystalborough,Kansas,Jersey
1476,Jason Glen,630,shire,Juanstad,New Mexico,Greece
1477,Rachel Brook,486,town,New Lorimouth,New Mexico,Morocco
1478,Gonzalez Forge,317,side,East Angelatown,Minnesota,Myanmar
1479,Robert Centers,292,fort,South Diane,Connecticut,Bhutan
1480,Manuel Roads,859,view,New Mariafort,Wyoming,Bouvet Island (Bouvetoya)
1481,Edwards Common,15,burgh,Wendyshire,Tennessee,Guyana
1482,Daniel Harbor,332,shire,Port Michellestad,Iowa,United Arab Emirates
1483,William Meadow,513,ville,Davisfort,Colorado,Zambia
1484,Rogers Alley,951,chester,Stevenville,Oklahoma,Kazakhstan
1485,Austin Harbors,611,chester,Hollyville,Colorado,Uruguay
1486,Frederick Crossing,953,bury,North Stephanie,Florida,Korea
1487,Cook Gardens,501,borough,Wilsonmouth,Rhode Island,Hungary
1488,Bird Coves,968,stad,East Brendanland,Wisconsin,Indonesia
1489,Brittney Stream,166,mouth,New Gregoryhaven,South Dakota,Egypt
1490,James Mountain,660,borough,South Lisaside,Rhode Island,Trinidad and Tobago
1491,Jared Ways,348,mouth,Lake Nathanstad,North Carolina,Albania
1492,Maria Shore,33,mouth,New Alison,Michigan,Western Sahara
1493,Oconnor Bridge,424,mouth,Lake Timothyshire,Pennsylvania,Mozambique
1494,Riggs Glens,968,haven,Michaelmouth,Ohio,Norway
1495,Nash Drive,942,ton,West Theodoreville,Nebraska,New Zealand
1496,Bailey Courts,175,ton,South Lucas,North Dakota,Poland
1497,Tammy Port,159,chester,Carrieton,North Carolina,Guinea-Bissau
1498,Fuller Terrace,313,ville,West Melissachester,Arizona,Yemen
1499,Roberts Crest,172,port,East Vanessafort,Kentucky,Ireland
1500,Amanda Plain,865,view,Lake Oscar,Nebraska,Saint Martin
